kecamatan,puskesmas,kelurahan,bulan,jml_posyandu,balita_ada,total_stunting,total_kasus_baru,total_lulus_unified,prevalensi_stunting,tren_stunting,capaian_imunisasi,latitude,longitude
SEMARANG UTARA,BULU LOR,Bulu Lor,Februari,11,746.0,4,0.0,0.0,0.005361930294906166,0.13286713286713286,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,Maret,11,746.0,4,0.0,0.0,0.005361930294906166,0.13286713286713286,91.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,April,11,746.0,2,0.0,0.0,0.002680965147453083,0.13286713286713286,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,Mei,11,746.0,1,0.0,0.0,0.0013404825737265416,0.13286713286713286,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,Juni,11,746.0,1,0.0,0.0,0.0013404825737265416,0.13286713286713286,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,Juli,11,746.0,3,3.0,1.0,0.004021447721179625,0.13286713286713286,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,Agustus,11,746.0,5,2.0,0.0,0.006702412868632708,0.13286713286713286,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,September,11,746.0,5,1.0,1.0,0.006702412868632708,0.13286713286713286,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,Oktober,11,746.0,4,0.0,1.0,0.005361930294906166,0.13286713286713286,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,November,11,746.0,5,0.0,0.0,0.006702412868632708,0.13286713286713286,0.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Bulu Lor,Desember,11,746.0,4,0.0,1.0,0.005361930294906166,0.13286713286713286,0.0,"-7,0332","110,4421"
TEMBALANG,ROWOSARI,Bulusan,Januari,9,415.0,4,0.0,,0.00963855421686747,0.14335664335664336,64.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,Februari,9,415.0,4,1.0,1.0,0.00963855421686747,0.14335664335664336,68.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,Maret,9,415.0,4,0.0,0.0,0.00963855421686747,0.14335664335664336,77.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,April,9,415.0,3,0.0,0.0,0.007228915662650603,0.14335664335664336,90.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,Mei,9,415.0,4,0.0,0.0,0.00963855421686747,0.14335664335664336,94.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,Juni,9,415.0,5,,0.0,0.012048192771084338,0.14335664335664336,97.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,Juli,9,415.0,4,,0.0,0.00963855421686747,0.14335664335664336,100.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,Agustus,9,415.0,4,,1.0,0.00963855421686747,0.14335664335664336,100.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,September,9,415.0,6,2.0,0.0,0.014457831325301205,0.14335664335664336,99.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,Oktober,9,415.0,5,0.0,,0.012048192771084338,0.14335664335664336,0.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,November,9,415.0,5,,,0.012048192771084338,0.14335664335664336,0.0,"-7,0556","110,4717"
TEMBALANG,ROWOSARI,Bulusan,Desember,9,415.0,5,,,0.012048192771084338,0.14335664335664336,0.0,"-7,0556","110,4717"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Januari,4,137.0,14,5.0,0.0,0.10218978102189781,-0.49999999999999994,91.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Februari,4,137.0,9,2.0,7.0,0.06569343065693431,-0.49999999999999994,96.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Maret,4,137.0,11,3.0,6.0,0.08029197080291971,-0.49999999999999994,99.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,April,4,137.0,9,0.0,8.0,0.06569343065693431,-0.49999999999999994,97.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Mei,4,137.0,9,2.0,6.0,0.06569343065693431,-0.49999999999999994,100.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Juni,4,137.0,8,0.0,2.0,0.058394160583941604,-0.49999999999999994,100.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Juli,4,137.0,7,0.0,1.0,0.051094890510948905,-0.49999999999999994,100.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Agustus,4,137.0,6,0.0,3.0,0.043795620437956206,-0.49999999999999994,100.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,September,4,137.0,8,3.0,0.0,0.058394160583941604,-0.49999999999999994,100.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Oktober,4,137.0,6,0.0,2.0,0.043795620437956206,-0.49999999999999994,100.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,November,4,137.0,6,0.0,0.0,0.043795620437956206,-0.49999999999999994,0.0,"-6,9877","110,4146"
SEMARANG SELATAN,PANDANARAN,Bulustalan,Desember,4,137.0,8,2.0,,0.058394160583941604,-0.49999999999999994,0.0,"-6,9877","110,4146"
SEMARANG BARAT,KARANGAYU,Cabean,Januari,3,149.0,4,2.0,0.0,0.026845637583892617,-0.006993006993006993,98.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,Februari,3,149.0,2,1.0,,0.013422818791946308,-0.006993006993006993,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,Maret,3,149.0,2,,1.0,0.013422818791946308,-0.006993006993006993,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,April,3,149.0,1,,1.0,0.006711409395973154,-0.006993006993006993,99.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,Mei,3,149.0,1,,,0.006711409395973154,-0.006993006993006993,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,Juni,3,149.0,1,,0.0,0.006711409395973154,-0.006993006993006993,99.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,Juli,3,149.0,2,1.0,0.0,0.013422818791946308,-0.006993006993006993,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,Agustus,3,149.0,2,1.0,1.0,0.013422818791946308,-0.006993006993006993,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,September,3,149.0,2,1.0,1.0,0.013422818791946308,-0.006993006993006993,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,Oktober,3,149.0,2,0.0,0.0,0.013422818791946308,-0.006993006993006993,0.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,November,3,149.0,2,0.0,0.0,0.013422818791946308,-0.006993006993006993,0.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Cabean,Desember,3,149.0,3,1.0,0.0,0.020134228187919462,-0.006993006993006993,0.0,-6.9803,110.3998
CANDISARI,KAGOK,Candi,Januari,11,,1,0.0,0.0,,-0.16783216783216784,98.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,Februari,11,,2,1.0,0.0,,-0.16783216783216784,98.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,Maret,11,,2,0.0,0.0,,-0.16783216783216784,95.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,April,11,,2,0.0,0.0,,-0.16783216783216784,97.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,Mei,11,,2,0.0,0.0,,-0.16783216783216784,97.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,Juni,11,,1,0.0,1.0,,-0.16783216783216784,99.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,Juli,11,,1,0.0,0.0,,-0.16783216783216784,98.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,Agustus,11,,0,0.0,1.0,,-0.16783216783216784,99.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,September,11,,0,0.0,0.0,,-0.16783216783216784,100.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,Oktober,11,,0,0.0,0.0,,-0.16783216783216784,0.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,November,11,,0,0.0,0.0,,-0.16783216783216784,0.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Candi,Desember,11,,1,1.0,0.0,,-0.16783216783216784,0.0,"-7,0086","110,4172"
MIJEN,MIJEN,Cangkiran,Januari,8,403.0,7,0.0,2.0,0.017369727047146403,0.1853146853146853,96.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,Februari,8,403.0,8,0.0,2.0,0.019851116625310174,0.1853146853146853,98.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,Maret,8,403.0,5,0.0,1.0,0.01240694789081886,0.1853146853146853,99.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,April,8,403.0,4,1.0,0.0,0.009925558312655087,0.1853146853146853,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,Mei,8,403.0,7,2.0,,0.017369727047146403,0.1853146853146853,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,Juni,8,403.0,9,3.0,1.0,0.022332506203473945,0.1853146853146853,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,Juli,8,403.0,8,0.0,0.0,0.019851116625310174,0.1853146853146853,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,Agustus,8,403.0,7,0.0,1.0,0.017369727047146403,0.1853146853146853,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,September,8,403.0,7,,,0.017369727047146403,0.1853146853146853,100.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,Oktober,8,403.0,9,2.0,0.0,0.022332506203473945,0.1853146853146853,0.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,November,8,403.0,8,0.0,1.0,0.019851116625310174,0.1853146853146853,0.0,"-7,0563","110,3141"
MIJEN,MIJEN,Cangkiran,Desember,8,403.0,8,,,0.019851116625310174,0.1853146853146853,0.0,"-7,0563","110,3141"
GUNUNGPATI,GUNUNGPATI,Cepoko,Januari,5,219.0,2,0.0,0.0,0.0091324200913242,0.37762237762237766,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,Februari,5,219.0,1,1.0,,0.0045662100456621,0.37762237762237766,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,Maret,5,219.0,2,,,0.0091324200913242,0.37762237762237766,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,April,5,219.0,2,,,0.0091324200913242,0.37762237762237766,99.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,Mei,5,219.0,2,,,0.0091324200913242,0.37762237762237766,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,Juni,5,219.0,3,2.0,0.0,0.0136986301369863,0.37762237762237766,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,Juli,5,219.0,3,0.0,0.0,0.0136986301369863,0.37762237762237766,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,Agustus,5,219.0,2,0.0,1.0,0.0091324200913242,0.37762237762237766,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,September,5,219.0,3,1.0,0.0,0.0136986301369863,0.37762237762237766,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,Oktober,5,219.0,4,1.0,0.0,0.0182648401826484,0.37762237762237766,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,November,5,219.0,6,1.0,0.0,0.0273972602739726,0.37762237762237766,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Cepoko,Desember,5,219.0,6,1.0,1.0,0.0273972602739726,0.37762237762237766,0.0,"-7,094","110,3343"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Januari,10,476.0,11,0.0,1.0,0.023109243697478993,0.1853146853146853,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Februari,10,476.0,15,4.0,1.0,0.031512605042016806,0.1853146853146853,99.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Maret,10,476.0,15,2.0,2.0,0.031512605042016806,0.1853146853146853,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,April,10,476.0,14,2.0,3.0,0.029411764705882353,0.1853146853146853,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Mei,10,476.0,13,,,0.0273109243697479,0.1853146853146853,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Juni,10,476.0,13,1.0,1.0,0.0273109243697479,0.1853146853146853,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Juli,10,476.0,14,3.0,2.0,0.029411764705882353,0.1853146853146853,99.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Agustus,10,476.0,18,5.0,1.0,0.037815126050420166,0.1853146853146853,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,September,10,476.0,18,0.0,0.0,0.037815126050420166,0.1853146853146853,100.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Oktober,10,476.0,14,0.0,4.0,0.029411764705882353,0.1853146853146853,0.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,November,10,476.0,14,0.0,0.0,0.029411764705882353,0.1853146853146853,0.0,"-6,9622","110,4215"
SEMARANG UTARA,BANDARHARJO,Dadapsari,Desember,10,476.0,14,2.0,2.0,0.029411764705882353,0.1853146853146853,0.0,"-6,9622","110,4215"
SEMARANG TENGAH,MIROTO,Gabahan,Januari,7,315.0,3,0.0,0.0,0.009523809523809525,0.11888111888111888,96.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,Februari,7,315.0,3,0.0,2.0,0.009523809523809525,0.11888111888111888,99.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,Maret,7,315.0,2,0.0,0.0,0.006349206349206349,0.11888111888111888,100.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,April,7,315.0,4,0.0,1.0,0.012698412698412698,0.11888111888111888,98.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,Mei,7,315.0,3,0.0,0.0,0.009523809523809525,0.11888111888111888,100.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,Juni,7,315.0,4,0.0,0.0,0.012698412698412698,0.11888111888111888,99.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,Juli,7,315.0,4,0.0,0.0,0.012698412698412698,0.11888111888111888,97.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,Agustus,7,315.0,5,1.0,0.0,0.015873015873015872,0.11888111888111888,98.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,September,7,315.0,5,0.0,0.0,0.015873015873015872,0.11888111888111888,100.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,Oktober,7,315.0,4,0.0,1.0,0.012698412698412698,0.11888111888111888,0.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,November,7,315.0,4,0.0,0.0,0.012698412698412698,0.11888111888111888,0.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Gabahan,Desember,7,315.0,3,0.0,1.0,0.009523809523809525,0.11888111888111888,0.0,"-6,9745","110,3998"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Januari,8,560.0,14,0.0,0.0,0.025,-0.24125874125874128,89.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Februari,8,560.0,14,0.0,0.0,0.025,-0.24125874125874128,95.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Maret,8,560.0,14,0.0,0.0,0.025,-0.24125874125874128,95.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,April,8,560.0,17,1.0,0.0,0.030357142857142857,-0.24125874125874128,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Mei,8,560.0,13,0.0,0.0,0.023214285714285715,-0.24125874125874128,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Juni,8,560.0,10,,0.0,0.017857142857142856,-0.24125874125874128,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Juli,8,560.0,11,1.0,0.0,0.019642857142857142,-0.24125874125874128,97.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Agustus,8,560.0,14,3.0,0.0,0.025,-0.24125874125874128,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,September,8,560.0,16,0.0,0.0,0.02857142857142857,-0.24125874125874128,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Oktober,8,560.0,10,,5.0,0.017857142857142856,-0.24125874125874128,0.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,November,8,560.0,12,1.0,,0.02142857142857143,-0.24125874125874128,0.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Gajahmungkur,Desember,8,560.0,12,,,0.02142857142857143,-0.24125874125874128,0.0,"-7,0113","110,4048"
GAYAMSARI,GAYAMSARI,Gayamsari,Januari,11,550.0,18,,,0.03272727272727273,-0.8286713286713288,73.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,Februari,11,550.0,3,,,0.005454545454545455,-0.8286713286713288,74.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,Maret,11,550.0,7,,,0.012727272727272728,-0.8286713286713288,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,April,11,550.0,7,,,0.012727272727272728,-0.8286713286713288,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,Mei,11,550.0,2,,,0.0036363636363636364,-0.8286713286713288,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,Juni,11,550.0,3,1.0,0.0,0.005454545454545455,-0.8286713286713288,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,Juli,11,550.0,1,0.0,2.0,0.0018181818181818182,-0.8286713286713288,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,Agustus,11,550.0,1,0.0,0.0,0.0018181818181818182,-0.8286713286713288,84.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,September,11,550.0,2,1.0,0.0,0.0036363636363636364,-0.8286713286713288,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,Oktober,11,550.0,1,0.0,1.0,0.0018181818181818182,-0.8286713286713288,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,November,11,550.0,3,2.0,0.0,0.005454545454545455,-0.8286713286713288,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Gayamsari,Desember,11,550.0,3,0.0,0.0,0.005454545454545455,-0.8286713286713288,0.0,-6.9965,110.4492
GENUK,GENUK,Gebangsari,Januari,11,292.0,0,0.0,0.0,0.0,-0.05944055944055944,98.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,Februari,11,292.0,4,2.0,2.0,0.0136986301369863,-0.05944055944055944,96.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,Maret,11,292.0,0,0.0,0.0,0.0,-0.05944055944055944,95.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,April,11,292.0,2,0.0,1.0,0.00684931506849315,-0.05944055944055944,97.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,Mei,11,292.0,2,0.0,0.0,0.00684931506849315,-0.05944055944055944,98.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,Juni,11,292.0,1,0.0,0.0,0.003424657534246575,-0.05944055944055944,100.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,Juli,11,292.0,1,,0.0,0.003424657534246575,-0.05944055944055944,94.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,Agustus,11,292.0,1,0.0,0.0,0.003424657534246575,-0.05944055944055944,100.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,September,11,292.0,1,0.0,0.0,0.003424657534246575,-0.05944055944055944,99.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,Oktober,11,292.0,1,0.0,0.0,0.003424657534246575,-0.05944055944055944,0.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,November,11,292.0,1,0.0,0.0,0.003424657534246575,-0.05944055944055944,0.0,"-6,9666","110,47"
GENUK,GENUK,Gebangsari,Desember,11,292.0,1,0.0,0.0,0.003424657534246575,-0.05944055944055944,0.0,"-6,9666","110,47"
BANYUMANIK,PUDAKPAYUNG,Gedawang,Januari,11,687.0,27,0.0,0.0,0.039301310043668124,-1.6643356643356644,58.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,Februari,11,687.0,19,0.0,12.0,0.027656477438136828,-1.6643356643356644,55.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,Maret,11,687.0,19,0.0,5.0,0.027656477438136828,-1.6643356643356644,53.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,April,11,687.0,11,0.0,0.0,0.01601164483260553,-1.6643356643356644,52.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,Mei,11,687.0,11,0.0,0.0,0.01601164483260553,-1.6643356643356644,65.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,Juni,11,687.0,23,0.0,0.0,0.033478893740902474,-1.6643356643356644,75.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,Juli,11,687.0,12,0.0,11.0,0.017467248908296942,-1.6643356643356644,74.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,Agustus,11,687.0,9,0.0,3.0,0.013100436681222707,-1.6643356643356644,73.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,September,11,687.0,7,0.0,2.0,0.010189228529839884,-1.6643356643356644,93.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,Oktober,11,687.0,6,0.0,2.0,0.008733624454148471,-1.6643356643356644,0.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,November,11,687.0,6,,,0.008733624454148471,-1.6643356643356644,0.0,-7.0969,110.4097
BANYUMANIK,PUDAKPAYUNG,Gedawang,Desember,11,687.0,6,0.0,0.0,0.008733624454148471,-1.6643356643356644,0.0,-7.0969,110.4097
PEDURUNGAN,TLOGOSARI KULON,Gemah,Januari,12,780.0,2,0.0,0.0,0.002564102564102564,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,Februari,12,780.0,9,7.0,0.0,0.011538461538461539,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,Maret,12,780.0,0,0.0,0.0,0.0,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,April,12,780.0,9,9.0,0.0,0.011538461538461539,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,Mei,12,780.0,7,0.0,2.0,0.008974358974358974,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,Juni,12,780.0,6,0.0,1.0,0.007692307692307693,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,Juli,12,780.0,8,2.0,0.0,0.010256410256410256,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,Agustus,12,780.0,5,0.0,3.0,0.00641025641025641,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,September,12,780.0,5,0.0,0.0,0.00641025641025641,0.027972027972027972,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,Oktober,12,780.0,5,0.0,0.0,0.00641025641025641,0.027972027972027972,0.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Gemah,November,12,780.0,5,0.0,0.0,0.00641025641025641,0.027972027972027972,0.0,-6.9808,110.4575
